id,address,address_type,arrested,larceny_code,report_date,street,street_dir,street_type,time_end,time_start,x,y,crime_type_id
1,,,false,From Motor Vehicle,2022-04-24 00:00:00.000000,, ,,1100,1030,0,0,1
2,,,true,,2022-04-05 00:00:00.000000,, ,,53,53,0,0,1
3,,,false,Motor Vehicle,2022-07-26 00:00:00.000000,, ,,114,114,0,0,2
4,"1 DESTINY USA, 13204",PointAddress,false,All Other,2022-03-05 00:00:00.000000,DESTINY USA, ,,1755,1745,-76.173720694709,43.0679523792952,1
5,"1 DESTINY USA, 13204",PointAddress,true,Shoplifting,2022-07-17 00:00:00.000000,DESTINY USA, ,,1248,1248,-76.173720694709,43.0679523792952,1
6,"1 DESTINY USA, 13204",PointAddress,true,Shoplifting,2022-07-17 00:00:00.000000,DESTINY USA, ,,1659,1659,-76.173720694709,43.0679523792952,3
7,"1 DESTINY USA, 13204",PointAddress,false,All Other,2022-03-22 00:00:00.000000,DESTINY USA, ,,1526,1525,-76.173720694709,43.0679523792952,1
8,BUTTERNUT ST & N TOWNSEND ST,StreetInt,true,,2022-02-28 00:00:00.000000,, ,,2121,2121,-76.1499697032734,43.0585923797876,1
9,CANAL ST & TEALL AVE,StreetInt,false,From Motor Vehicle,2022-02-25 00:00:00.000000,, ,,1029,1359,-76.1218267125369,43.0524363799842,1
10,"1 DESTINY USA, 13204",PointAddress,true,,2022-03-06 00:00:00.000000,DESTINY USA, ,,726,726,-76.173720694709,43.0679523792952,3
11,"1 DESTINY USA, 13204",PointAddress,false,,2022-03-05 00:00:00.000000,DESTINY USA, ,,926,926,-76.173720694709,43.0679523792952,1
12,"1 DESTINY USA, 13204",PointAddress,false,All Other,2022-03-05 00:00:00.000000,DESTINY USA, ,,1850,1850,-76.173720694709,43.0679523792952,1
13,"1 DESTINY USA, 13204",PointAddress,false,,2022-03-06 00:00:00.000000,DESTINY USA, ,,1124,1124,-76.173720694709,43.0679523792952,3
14,"1 DESTINY USA, 13204",PointAddress,true,Shoplifting,2022-03-21 00:00:00.000000,DESTINY USA, ,,1935,1935,-76.173720694709,43.0679523792952,1
15,"1 DESTINY USA, 13204",PointAddress,true,Shoplifting,2022-03-10 00:00:00.000000,DESTINY USA, ,,1222,1222,-76.173720694709,43.0679523792952,1
16,"1 DESTINY USA, 13204",PointAddress,true,Shoplifting,2022-03-21 00:00:00.000000,DESTINY USA, ,,1812,1812,-76.173720694709,43.0679523792952,1
17,"1 DESTINY USA, 13204",PointAddress,true,Shoplifting,2022-03-11 00:00:00.000000,DESTINY USA, ,,1241,1241,-76.173720694709,43.0679523792952,1
18,"1 DESTINY USA, 13204",PointAddress,true,Shoplifting,2022-03-09 00:00:00.000000,DESTINY USA, ,,1426,1426,-76.173720694709,43.0679523792952,1
19,"1 DESTINY USA, 13204",PointAddress,true,Shoplifting,2022-03-17 00:00:00.000000,DESTINY USA, ,,1700,1700,-76.173720694709,43.0679523792952,1
20,"1 DESTINY USA, 13204",PointAddress,false,Shoplifting,2022-03-08 00:00:00.000000,DESTINY USA, ,,1959,1959,-76.173720694709,43.0679523792952,1
21,"1 DESTINY USA, 13204",PointAddress,true,All Other,2022-03-14 00:00:00.000000,DESTINY USA, ,,1349,1349,-76.173720694709,43.0679523792952,3
22,"1 DESTINY USA, 13204",PointAddress,true,Shoplifting,2022-03-10 00:00:00.000000,DESTINY USA, ,,1610,1610,-76.173720694709,43.0679523792952,1
23,"1 DESTINY USA, 13204",PointAddress,false,From Motor Vehicle,2022-02-05 00:00:00.000000,DESTINY USA, ,,1530,1230,-76.173720694709,43.0679523792952,1
24,"1 DESTINY USA, 13204",PointAddress,true,All Other,2022-03-07 00:00:00.000000,DESTINY USA, ,,1754,1754,-76.173720694709,43.0679523792952,1
25,"1 DESTINY USA, 13204",PointAddress,true,Shoplifting,2022-03-11 00:00:00.000000,DESTINY USA, ,,1900,1900,-76.173720694709,43.0679523792952,1
26,"1 DESTINY USA, 13204",PointAddress,false,From Motor Vehicle,2022-03-01 00:00:00.000000,DESTINY USA, ,,1447,1447,-76.173720694709,43.0679523792952,1
27,"1 DESTINY USA, 13204",PointAddress,false,Shoplifting,2022-07-25 00:00:00.000000,DESTINY USA, ,,1802,1802,-76.173720694709,43.0679523792952,1
28,"1 DESTINY USA, 13204",PointAddress,true,Shoplifting,2022-02-08 00:00:00.000000,DESTINY USA, ,,1537,1537,-76.173720694709,43.0679523792952,1
29,"1 DESTINY USA, 13204",PointAddress,true,Shoplifting,2022-02-08 00:00:00.000000,DESTINY USA, ,,1408,1408,-76.173720694709,43.0679523792952,1
30,"1 DESTINY USA, 13204",PointAddress,true,Shoplifting,2022-02-07 00:00:00.000000,DESTINY USA, ,,1740,1740,-76.173720694709,43.0679523792952,1
31,"1 DESTINY USA, 13204",PointAddress,false,All Other,2022-02-19 00:00:00.000000,DESTINY USA, ,,1727,1727,-76.173720694709,43.0679523792952,4
32,"1 DESTINY USA, 13204",PointAddress,false,Motor Vehicle,2022-02-06 00:00:00.000000,DESTINY USA, ,,1100,1100,-76.173720694709,43.0679523792952,2
33,"1 DESTINY USA, 13204",PointAddress,false,Shoplifting,2022-02-06 00:00:00.000000,DESTINY USA, ,,1430,1430,-76.173720694709,43.0679523792952,1
34,"1 DESTINY USA, 13204",PointAddress,false,Shoplifting,2022-02-03 00:00:00.000000,DESTINY USA, ,,1935,1935,-76.173720694709,43.0679523792952,1
35,"1 DESTINY USA, 13204",PointAddress,true,Shoplifting,2022-02-19 00:00:00.000000,DESTINY USA, ,,1852,1852,-76.173720694709,43.0679523792952,1
36,"1 DESTINY USA, 13204",PointAddress,true,Shoplifting,2022-02-05 00:00:00.000000,DESTINY USA, ,,1604,1604,-76.173720694709,43.0679523792952,1
37,"1 DESTINY USA, 13204",PointAddress,false,Shoplifting,2022-07-30 00:00:00.000000,DESTINY USA, ,,1503,1503,-76.173720694709,43.0679523792952,1
38,"1 DESTINY USA, 13204",PointAddress,false,From Motor Vehicle,2022-01-30 00:00:00.000000,DESTINY USA, ,,1702,1701,-76.173720694709,43.0679523792952,1
39,"1 DESTINY USA, 13204",PointAddress,false,All Other,2022-01-24 00:00:00.000000,DESTINY USA, ,,1200,1200,-76.173720694709,43.0679523792952,1
40,"1 DESTINY USA, 13204",PointAddress,true,Shoplifting,2022-08-01 00:00:00.000000,DESTINY USA, ,,1358,1358,-76.173720694709,43.0679523792952,3
41,"1 DESTINY USA, 13204",PointAddress,true,All Other,2022-07-31 00:00:00.000000,DESTINY USA, ,,2239,2239,-76.173720694709,43.0679523792952,1
42,"1 DESTINY USA, 13204",PointAddress,false,From Motor Vehicle,2022-02-25 00:00:00.000000,DESTINY USA, ,,1530,1430,-76.173720694709,43.0679523792952,1
43,"1 DESTINY USA, 13204",PointAddress,true,Shoplifting,2022-03-04 00:00:00.000000,DESTINY USA, ,,1621,1621,-76.173720694709,43.0679523792952,1
44,"1 DESTINY USA, 13204",PointAddress,true,Shoplifting,2022-03-03 00:00:00.000000,DESTINY USA, ,,1710,1710,-76.173720694709,43.0679523792952,3
45,"1 DESTINY USA, 13204",PointAddress,true,Shoplifting,2022-02-06 00:00:00.000000,DESTINY USA, ,,1420,1420,-76.173720694709,43.0679523792952,3
46,"1 DESTINY USA, 13204",PointAddress,true,From Building,2022-03-02 00:00:00.000000,DESTINY USA, ,,1200,1200,-76.173720694709,43.0679523792952,1
47,"1 DESTINY USA, 13204",PointAddress,false,From Motor Vehicle,2022-03-01 00:00:00.000000,DESTINY USA, ,,1447,1447,-76.173720694709,43.0679523792952,1
48,"1 DESTINY USA, 13204",PointAddress,true,Purse Snatch,2022-03-01 00:00:00.000000,DESTINY USA, ,,1405,1405,-76.173720694709,43.0679523792952,4
49,"1 DESTINY USA, 13204",PointAddress,true,Shoplifting,2022-07-20 00:00:00.000000,DESTINY USA, ,,1204,1204,-76.173720694709,43.0679523792952,1
50,"1 DESTINY USA, 13204",PointAddress,true,Shoplifting,2022-02-14 00:00:00.000000,DESTINY USA, ,,2140,2140,-76.173720694709,43.0679523792952,1
51,"1 DESTINY USA, 13204",PointAddress,false,,2022-07-17 00:00:00.000000,DESTINY USA, ,,702,1730,-76.173720694709,43.0679523792952,1
52,"1 DESTINY USA, 13204",PointAddress,false,All Other,2022-02-25 00:00:00.000000,DESTINY USA, ,,1650,1643,-76.173720694709,43.0679523792952,1
53,"1 DESTINY USA, 13204",PointAddress,true,,2022-02-25 00:00:00.000000,DESTINY USA, ,,1823,1815,-76.173720694709,43.0679523792952,5
54,"1 DESTINY USA, 13204",PointAddress,true,Shoplifting,2022-02-25 00:00:00.000000,DESTINY USA, ,,1703,1703,-76.173720694709,43.0679523792952,1
55,"1 DESTINY USA, 13204",PointAddress,true,Shoplifting,2022-07-21 00:00:00.000000,DESTINY USA, ,,1701,1701,-76.173720694709,43.0679523792952,1
56,"1 DESTINY USA, 13204",PointAddress,true,Shoplifting,2022-02-22 00:00:00.000000,DESTINY USA, ,,1246,1246,-76.173720694709,43.0679523792952,1
57,"1 DESTINY USA, 13204",PointAddress,false,,2022-02-20 00:00:00.000000,DESTINY USA, ,,1400,1130,-76.173720694709,43.0679523792952,1
58,"1 DESTINY USA, 13204",PointAddress,false,From Building,2022-02-27 00:00:00.000000,DESTINY USA, ,,1200,1200,-76.173720694709,43.0679523792952,1
59,"1 DESTINY USA, 13204",PointAddress,false,Shoplifting,2022-06-15 00:00:00.000000,DESTINY USA, ,,1241,1241,-76.173720694709,43.0679523792952,1
60,"1 DESTINY USA, 13204",PointAddress,true,Shoplifting,2022-05-14 00:00:00.000000,DESTINY USA, ,,2003,2003,-76.173720694709,43.0679523792952,1
61,"1 DESTINY USA, 13204",PointAddress,true,,2022-06-11 00:00:00.000000,DESTINY USA, ,,1530,1530,-76.173720694709,43.0679523792952,1
62,"1 DESTINY USA, 13204",PointAddress,false,,2022-06-11 00:00:00.000000,DESTINY USA, ,,2208,2208,-76.173720694709,43.0679523792952,5
63,"1 DESTINY USA, 13204",PointAddress,false,,2022-05-12 00:00:00.000000,DESTINY USA, ,,1544,1544,-76.173720694709,43.0679523792952,1
64,"1 DESTINY USA, 13204",PointAddress,true,Shoplifting,2022-05-10 00:00:00.000000,DESTINY USA, ,,1913,1913,-76.173720694709,43.0679523792952,1
65,"1 DESTINY USA, 13204",PointAddress,true,Shoplifting,2022-05-10 00:00:00.000000,DESTINY USA, ,,1525,1525,-76.173720694709,43.0679523792952,1
66,"1 DESTINY USA, 13204",PointAddress,true,Shoplifting,2022-06-20 00:00:00.000000,DESTINY USA, ,,1546,1546,-76.173720694709,43.0679523792952,1
67,"1 DESTINY USA, 13204",PointAddress,true,Shoplifting,2022-05-09 00:00:00.000000,DESTINY USA, ,,1835,1835,-76.173720694709,43.0679523792952,1
68,"1 DESTINY USA, 13204",PointAddress,true,Shoplifting,2022-06-10 00:00:00.000000,DESTINY USA, ,,1317,1317,-76.173720694709,43.0679523792952,1
69,"1 DESTINY USA, 13204",PointAddress,false,From Motor Vehicle,2022-06-15 00:00:00.000000,DESTINY USA, ,,1530,1400,-76.173720694709,43.0679523792952,1
70,"1 DESTINY USA, 13204",PointAddress,false,All Other,2022-05-05 00:00:00.000000,DESTINY USA, ,,1543,1543,-76.173720694709,43.0679523792952,1
71,"1 DESTINY USA, 13204",PointAddress,false,Shoplifting,2022-06-17 00:00:00.000000,DESTINY USA, ,,1125,1125,-76.173720694709,43.0679523792952,1
72,"1 DESTINY USA, 13204",PointAddress,false,Shoplifting,2022-06-17 00:00:00.000000,DESTINY USA, ,,1730,1710,-76.173720694709,43.0679523792952,1
73,"1 DESTINY USA, 13204",PointAddress,true,Shoplifting,2022-05-04 00:00:00.000000,DESTINY USA, ,,1300,1300,-76.173720694709,43.0679523792952,3
74,"1 DESTINY USA, 13204",PointAddress,false,Of Bicycle,2022-05-01 00:00:00.000000,DESTINY USA, ,,2131,2130,-76.173720694709,43.0679523792952,1
75,"1 DESTINY USA, 13204",PointAddress,false,From Motor Vehicle,2022-04-02 00:00:00.000000,DESTINY USA, ,,1630,1330,-76.173720694709,43.0679523792952,1
76,"1 DESTINY USA, 13204",PointAddress,true,All Other,2022-05-10 00:00:00.000000,DESTINY USA, ,,1200,1200,-76.173720694709,43.0679523792952,1
77,"1 DESTINY USA, 13204",PointAddress,false,From Motor Vehicle,2022-05-29 00:00:00.000000,DESTINY USA, ,,2156,1723,-76.173720694709,43.0679523792952,1
78,"1 DESTINY USA, 13204",PointAddress,false,Motor Vehicle,2022-06-02 00:00:00.000000,DESTINY USA, ,,1948,1720,-76.173720694709,43.0679523792952,2
79,"1 DESTINY USA, 13204",PointAddress,true,Shoplifting,2022-05-28 00:00:00.000000,DESTINY USA, ,,2046,2046,-76.173720694709,43.0679523792952,3
80,"1 DESTINY USA, 13204",PointAddress,true,Shoplifting,2022-06-03 00:00:00.000000,DESTINY USA, ,,1945,1945,-76.173720694709,43.0679523792952,3
81,"1 DESTINY USA, 13204",PointAddress,false,Motor Vehicle,2022-07-21 00:00:00.000000,DESTINY USA, ,,1600,1600,-76.173720694709,43.0679523792952,2
82,"1 DESTINY USA, 13204",PointAddress,true,Shoplifting,2022-02-21 00:00:00.000000,DESTINY USA, ,,1915,1915,-76.173720694709,43.0679523792952,1
83,"1 DESTINY USA, 13204",PointAddress,true,Shoplifting,2022-06-05 00:00:00.000000,DESTINY USA, ,,1220,1220,-76.173720694709,43.0679523792952,1
84,CENTENNIAL DR,StreetName,false,All Other,2022-01-14 00:00:00.000000,CENTENNIAL, ,DR,2100,2100,-76.1604064636415,43.0272062985761,5
85,"1 DESTINY USA, 13204",PointAddress,false,Shoplifting,2022-06-04 00:00:00.000000,DESTINY USA, ,,1258,1258,-76.173720694709,43.0679523792952,1
86,"1 DESTINY USA, 13204",PointAddress,true,,2022-05-27 00:00:00.000000,DESTINY USA, ,,1329,1329,-76.173720694709,43.0679523792952,1
87,"1 DESTINY USA, 13204",PointAddress,false,All Other,2022-06-10 00:00:00.000000,DESTINY USA, ,,1157,1157,-76.173720694709,43.0679523792952,1
88,"1 DESTINY USA, 13204",PointAddress,false,Shoplifting,2022-05-26 00:00:00.000000,DESTINY USA, ,,1300,1200,-76.173720694709,43.0679523792952,1
89,CENTENNIAL DR,StreetName,true,,2022-07-14 00:00:00.000000,CENTENNIAL, ,DR,1325,1325,-76.1604064636415,43.0272062985761,5
90,COSTELLO CT,StreetName,false,Unknown,2022-03-02 00:00:00.000000,COSTELLO, ,CT,1752,1745,-76.160852950484,43.0442328828607,1
91,CONSERVATION PL,StreetName,false,From Motor Vehicle,2022-04-13 00:00:00.000000,CONSERVATION, ,PL,1100,1015,-76.1803881068128,43.0438228570257,1
92,,,false,,2022-07-15 00:00:00.000000,, ,,2230,2230,0,0,3
93,"1 DESTINY USA, 13204",PointAddress,true,Shoplifting,2022-06-10 00:00:00.000000,DESTINY USA, ,,1949,1949,-76.173720694709,43.0679523792952,1
94,"1 DESTINY USA, 13204",PointAddress,true,Shoplifting,2022-05-26 00:00:00.000000,DESTINY USA, ,,1803,1803,-76.173720694709,43.0679523792952,1
95,"1 DESTINY USA, 13204",PointAddress,false,Shoplifting,2022-05-24 00:00:00.000000,DESTINY USA, ,,1750,1750,-76.173720694709,43.0679523792952,3
96,"1 DESTINY USA, 13204",PointAddress,true,Shoplifting,2022-05-24 00:00:00.000000,DESTINY USA, ,,1153,1153,-76.173720694709,43.0679523792952,1
97,DUPLI PARK DR,StreetName,false,From Motor Vehicle,2022-07-15 00:00:00.000000,DUPLI PARK, ,DR,1050,930,-76.1572709511162,43.0571118805865,1
98,"1 DESTINY USA, 13204",PointAddress,true,Shoplifting,2022-05-23 00:00:00.000000,DESTINY USA, ,,1736,1736,-76.173720694709,43.0679523792952,1
99,"1 DESTINY USA, 13204",PointAddress,true,All Other,2022-05-19 00:00:00.000000,DESTINY USA, ,,1830,1830,-76.173720694709,43.0679523792952,1
100,"1 DESTINY USA, 13204",PointAddress,false,All Other,2022-06-08 00:00:00.000000,DESTINY USA, ,,1251,900,-76.173720694709,43.0679523792952,1
101,"1 DESTINY USA, 13204",PointAddress,true,Shoplifting,2022-05-15 00:00:00.000000,DESTINY USA, ,,1840,1840,-76.173720694709,43.0679523792952,3
102,COMSTOCK AVE & E COLVIN ST,StreetInt,true,,2022-07-28 00:00:00.000000,, ,,2133,2133,-76.1286577119064,43.0238433856353,1
103,E FAYETTE ST & WESTMORELAND AVE,StreetInt,false,All Other,2022-08-13 00:00:00.000000,, ,,2233,2233,-76.1147662152474,43.0482153803752,4
104,HARBORSIDE DR,StreetName,false,Motor Vehicle,2022-08-12 00:00:00.000000,HARBORSIDE, ,DR,1600,1230,-76.1763307619185,43.0692162939602,2
105,HARBORSIDE DR,StreetName,true,,2022-04-27 00:00:00.000000,HARBORSIDE, ,DR,1549,1549,-76.1763307619185,43.0692162939602,1
106,HARBORSIDE DR,StreetName,false,From Motor Vehicle,2022-02-19 00:00:00.000000,HARBORSIDE, ,DR,1400,1205,-76.1763307619185,43.0692162939602,1
107,HARBORSIDE DR,StreetName,false,From Motor Vehicle,2022-06-15 00:00:00.000000,HARBORSIDE, ,DR,1640,1600,-76.1763307619185,43.0692162939602,1
108,"1 DESTINY USA, 13204",PointAddress,true,Shoplifting,2022-05-26 00:00:00.000000,DESTINY USA, ,,1836,1836,-76.173720694709,43.0679523792952,1
109,"1 DESTINY USA, 13204",PointAddress,false,,2022-06-20 00:00:00.000000,DESTINY USA, ,,1659,1659,-76.173720694709,43.0679523792952,1
110,"1 DESTINY USA, 13204",PointAddress,true,Shoplifting,2022-04-15 00:00:00.000000,DESTINY USA, ,,1732,1732,-76.173720694709,43.0679523792952,1
111,"1 DESTINY USA, 13204",PointAddress,true,Shoplifting,2022-07-02 00:00:00.000000,DESTINY USA, ,,1942,1942,-76.173720694709,43.0679523792952,3
112,"1 DESTINY USA, 13204",PointAddress,false,Motor Vehicle,2022-04-09 00:00:00.000000,DESTINY USA, ,,2010,1515,-76.173720694709,43.0679523792952,2
113,"1 DESTINY USA, 13204",PointAddress,true,,2022-04-07 00:00:00.000000,DESTINY USA, ,,1244,1244,-76.173720694709,43.0679523792952,1
114,"1 DESTINY USA, 13204",PointAddress,false,All Other,2022-06-29 00:00:00.000000,DESTINY USA, ,,1431,1431,-76.173720694709,43.0679523792952,1
115,"1 DESTINY USA, 13204",PointAddress,true,All Other,2022-04-04 00:00:00.000000,DESTINY USA, ,,1645,1645,-76.173720694709,43.0679523792952,1
116,"1 DESTINY USA, 13204",PointAddress,true,Shoplifting,2022-04-29 00:00:00.000000,DESTINY USA, ,,1130,1130,-76.173720694709,43.0679523792952,1
117,"1 DESTINY USA, 13204",PointAddress,false,,2022-07-02 00:00:00.000000,DESTINY USA, ,,1634,1600,-76.173720694709,43.0679523792952,5
118,CENTENNIAL DR,StreetName,false,,2022-01-12 00:00:00.000000,CENTENNIAL, ,DR,1331,1331,-76.1604064636415,43.0272062985761,5
119,N GEDDES ST & RICHMOND AVE,StreetInt,true,,2022-07-08 00:00:00.000000,, ,,1705,1705,-76.1707011969972,43.0501503821016,5
120,IRVING AVE & E GENESEE ST,StreetInt,false,,2022-03-19 00:00:00.000000,, ,,148,148,-76.1377477074774,43.0469643820101,5
121,OAKDALE CT,StreetName,false,From Building,2022-01-08 00:00:00.000000,OAKDALE, ,CT,306,306,-76.1574757049628,43.0064958893724,3
122,,,false,From Motor Vehicle,2022-02-09 00:00:00.000000,, ,,430,0,0,0,1
123,,,false,All Other,2022-03-11 00:00:00.000000,, ,,1330,1330,0,0,1
124,,,false,From Building,2022-07-06 00:00:00.000000,, ,,630,1700,0,0,3
125,,,false,Motor Vehicle,2022-01-25 00:00:00.000000,, ,,700,2100,0,0,2
126,N CLINTON ST,StreetName,false,,2022-06-04 00:00:00.000000,CLINTON, ,ST,2216,2200,-76.158602030541,43.0618054214185,5
127,,,false,,2022-03-05 00:00:00.000000,, ,,1625,1415,0,0,3
128,,,false,From Motor Vehicle,2022-05-31 00:00:00.000000,, ,,257,257,0,0,1
129,STONE CT,StreetName,false,,2022-06-28 00:00:00.000000,STONE, ,CT,2320,2320,-76.1615067431665,43.0458341232587,6
130,SCHOENECK CT,StreetName,false,,2022-07-07 00:00:00.000000,SCHOENECK, ,CT,1841,1841,-76.1623649503181,43.0456503827341,5
131,STONE CT,StreetName,false,,2022-06-28 00:00:00.000000,STONE, ,CT,942,900,-76.1615067431665,43.0458341232587,3
132,,,false,,2022-05-26 00:00:00.000000,, ,,2353,2353,0,0,5
133,,,false,,2022-03-22 00:00:00.000000,, ,,1400,1329,0,0,1
134,GIFFORD ST,StreetName,false,All Other,2022-08-09 00:00:00.000000,GIFFORD, ,ST,2147,0,-76.1622711793645,43.043260634763,1
135,W BEARD AVE & LANDON AVE,StreetInt,false,All Other,2022-02-17 00:00:00.000000,, ,,2040,2040,-76.1480572058307,43.0265073860107,4
136,"1 DESTINY USA, 13204",PointAddress,false,Motor Vehicle,2022-06-27 00:00:00.000000,DESTINY USA, ,,1500,1430,-76.173720694709,43.0679523792952,2
137,"1 DESTINY USA, 13204",PointAddress,true,Shoplifting,2022-04-04 00:00:00.000000,DESTINY USA, ,,1412,1412,-76.173720694709,43.0679523792952,1
138,"1 DESTINY USA, 13204",PointAddress,true,Shoplifting,2022-04-03 00:00:00.000000,DESTINY USA, ,,1632,1632,-76.173720694709,43.0679523792952,1
139,"1 DESTINY USA, 13204",PointAddress,true,,2022-04-06 00:00:00.000000,DESTINY USA, ,,1328,1328,-76.173720694709,43.0679523792952,3
140,"1 DESTINY USA, 13204",PointAddress,true,Shoplifting,2022-04-02 00:00:00.000000,DESTINY USA, ,,1958,1958,-76.173720694709,43.0679523792952,1
141,"1 DESTINY USA, 13204",PointAddress,false,Shoplifting,2022-01-21 00:00:00.000000,DESTINY USA, ,,1500,1500,-76.173720694709,43.0679523792952,1
142,"1 DESTINY USA, 13204",PointAddress,true,Shoplifting,2022-04-01 00:00:00.000000,DESTINY USA, ,,1610,1610,-76.173720694709,43.0679523792952,1
143,"1 DESTINY USA, 13204",PointAddress,false,Shoplifting,2022-03-27 00:00:00.000000,DESTINY USA, ,,1151,1947,-76.173720694709,43.0679523792952,3
144,"1 DESTINY USA, 13204",PointAddress,false,Shoplifting,2022-07-06 00:00:00.000000,DESTINY USA, ,,1359,1359,-76.173720694709,43.0679523792952,1
145,"1 DESTINY USA, 13204",PointAddress,true,,2022-07-02 00:00:00.000000,DESTINY USA, ,,1556,1556,-76.173720694709,43.0679523792952,1
146,"1 DESTINY USA, 13204",PointAddress,true,Shoplifting,2022-04-28 00:00:00.000000,DESTINY USA, ,,1835,1835,-76.173720694709,43.0679523792952,1
147,"1 DESTINY USA, 13204",PointAddress,false,From Motor Vehicle,2022-06-24 00:00:00.000000,DESTINY USA, ,,1300,1300,-76.173720694709,43.0679523792952,1
148,"1 DESTINY USA, 13204",PointAddress,false,From Building,2022-04-28 00:00:00.000000,DESTINY USA, ,,1124,1124,-76.173720694709,43.0679523792952,1
149,"1 DESTINY USA, 13204",PointAddress,false,Shoplifting,2022-04-25 00:00:00.000000,DESTINY USA, ,,1400,1330,-76.173720694709,43.0679523792952,1
150,"1 DESTINY USA, 13204",PointAddress,false,Shoplifting,2022-06-22 00:00:00.000000,DESTINY USA, ,,1114,1114,-76.173720694709,43.0679523792952,1
151,"1 DESTINY USA, 13204",PointAddress,false,All Other,2022-06-22 00:00:00.000000,DESTINY USA, ,,1730,1700,-76.173720694709,43.0679523792952,1
152,"1 DESTINY USA, 13204",PointAddress,true,Shoplifting,2022-04-23 00:00:00.000000,DESTINY USA, ,,1904,1904,-76.173720694709,43.0679523792952,1
153,"1 DESTINY USA, 13204",PointAddress,true,Shoplifting,2022-06-23 00:00:00.000000,DESTINY USA, ,,1249,1249,-76.173720694709,43.0679523792952,1
154,"1 DESTINY USA, 13204",PointAddress,true,Shoplifting,2022-04-15 00:00:00.000000,DESTINY USA, ,,1748,1748,-76.173720694709,43.0679523792952,1
155,"1 DESTINY USA, 13204",PointAddress,true,,2022-04-22 00:00:00.000000,DESTINY USA, ,,1600,1600,-76.173720694709,43.0679523792952,1
156,"1 DESTINY USA, 13204",PointAddress,false,Shoplifting,2022-04-15 00:00:00.000000,DESTINY USA, ,,1748,1748,-76.173720694709,43.0679523792952,1
157,"1 DESTINY USA, 13204",PointAddress,true,,2022-06-26 00:00:00.000000,DESTINY USA, ,,1526,1526,-76.173720694709,43.0679523792952,1
158,"1 DESTINY USA, 13204",PointAddress,false,Shoplifting,2022-06-26 00:00:00.000000,DESTINY USA, ,,1621,1621,-76.173720694709,43.0679523792952,1
159,"1 DESTINY USA, 13204",PointAddress,false,Shoplifting,2022-06-26 00:00:00.000000,DESTINY USA, ,,1620,1620,-76.173720694709,43.0679523792952,1
160,"1 DESTINY USA, 13204",PointAddress,true,Shoplifting,2022-06-26 00:00:00.000000,DESTINY USA, ,,1620,1620,-76.173720694709,43.0679523792952,1
161,"1 DESTINY USA, 13204",PointAddress,false,Shoplifting,2022-06-26 00:00:00.000000,DESTINY USA, ,,1620,1620,-76.173720694709,43.0679523792952,1
162,"1 DESTINY USA, 13204",PointAddress,false,Shoplifting,2022-04-18 00:00:00.000000,DESTINY USA, ,,1820,1820,-76.173720694709,43.0679523792952,1
163,"1 DESTINY USA, 13204",PointAddress,true,All Other,2022-03-24 00:00:00.000000,DESTINY USA, ,,1630,1630,-76.173720694709,43.0679523792952,1
164,"1 DESTINY USA, 13204",PointAddress,true,Shoplifting,2022-06-23 00:00:00.000000,DESTINY USA, ,,1432,1432,-76.173720694709,43.0679523792952,1
165,"1 DESTINY USA, 13204",PointAddress,false,All Other,2022-01-18 00:00:00.000000,DESTINY USA, ,,1500,1445,-76.173720694709,43.0679523792952,1
166,"1 DESTINY USA, 13204",PointAddress,false,From Motor Vehicle,2022-01-16 00:00:00.000000,DESTINY USA, ,,2300,1900,-76.173720694709,43.0679523792952,1
167,"1 DESTINY USA, 13204",PointAddress,false,From Motor Vehicle,2022-01-05 00:00:00.000000,DESTINY USA, ,,1845,1715,-76.173720694709,43.0679523792952,1
168,"1 DESTINY USA, 13204",PointAddress,true,All Other,2022-08-10 00:00:00.000000,DESTINY USA, ,,455,2300,-76.173720694709,43.0679523792952,5
169,"1 DESTINY USA, 13204",PointAddress,true,Shoplifting,2022-01-10 00:00:00.000000,DESTINY USA, ,,1716,1716,-76.173720694709,43.0679523792952,1
170,"1 DESTINY USA, 13204",PointAddress,true,From Motor Vehicle,2022-01-05 00:00:00.000000,DESTINY USA, ,,1744,1744,-76.173720694709,43.0679523792952,1
171,"1 DESTINY USA, 13204",PointAddress,false,From Motor Vehicle,2022-01-03 00:00:00.000000,DESTINY USA, ,,1930,1830,-76.173720694709,43.0679523792952,1
172,"1 DESTINY USA, 13204",PointAddress,true,Shoplifting,2022-08-05 00:00:00.000000,DESTINY USA, ,,1900,1900,-76.173720694709,43.0679523792952,1
173,"1 DESTINY USA, 13204",PointAddress,true,,2022-01-07 00:00:00.000000,DESTINY USA, ,,1849,1849,-76.173720694709,43.0679523792952,1
174,"1 DESTINY USA, 13204",PointAddress,false,Of MV Parts/Accessories,2022-01-07 00:00:00.000000,DESTINY USA, ,,1805,1805,-76.173720694709,43.0679523792952,1
175,"1 DESTINY USA, 13204",PointAddress,false,Shoplifting,2022-08-13 00:00:00.000000,DESTINY USA, ,,1325,1325,-76.173720694709,43.0679523792952,1
176,"1 DESTINY USA, 13204",PointAddress,false,,2022-08-04 00:00:00.000000,DESTINY USA, ,,1359,1350,-76.173720694709,43.0679523792952,5
177,"1 DESTINY USA, 13204",PointAddress,true,From Building,2022-01-02 00:00:00.000000,DESTINY USA, ,,2200,1945,-76.173720694709,43.0679523792952,3
